id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
MB230,Hecla,,Manitoba,CA,51.142,-96.6574,ardac,676.9,False,,
MB231,Helston,,Manitoba,CA,50.1303,-99.1089,ardac,847.2,False,,
MB232,Herb Lake,,Manitoba,CA,54.7773,-99.77,ardac,482.1,False,57.0266,-92.2235
MB233,High Bluff,,Manitoba,CA,50.0189,-98.1481,ardac,830.5,False,,
MB234,Hilbre,,Manitoba,CA,51.5033,-98.5933,ardac,695.9,False,,
MB235,Hillside Beach,,Manitoba,CA,50.6683,-96.5636,ardac,724.5,False,,
MB236,Hilton,,Manitoba,CA,49.5061,-99.525,ardac,922.5,False,,
MB237,Hnausa,,Manitoba,CA,50.905,-96.9956,ardac,709.6,False,,
MB238,Hochfeld,,Manitoba,CA,49.0748,-97.9359,ardac,923.2,False,,
MB239,Hodgson,,Manitoba,CA,51.215,-97.5717,ardac,692.9,False,,
MB240,Holland,,Manitoba,CA,49.5975,-98.8794,ardac,894.0,False,,
MB241,Hollow Water,,Manitoba,CA,51.1881,-96.3032,ardac,664.2,False,,
MB242,Holmfield,,Manitoba,CA,49.1356,-99.4856,ardac,958.7,False,,
MB243,Homebrook,,Manitoba,CA,51.7403,-98.8828,ardac,683.4,False,,
MB244,Homewood,,Manitoba,CA,49.5086,-97.8642,ardac,876.0,False,,
MB245,Horndean,,Manitoba,CA,49.1925,-97.6556,ardac,904.2,False,,
MB246,Ile des Chênes,,Manitoba,CA,49.7106,-96.9883,ardac,834.7,False,,
MB247,Ilford,,Manitoba,CA,56.0682,-95.6001,ardac,187.8,False,57.0263,-92.1325
MB248,Indian Birch,,Manitoba,CA,52.5142,-100.863,ardac,696.6,False,,
MB249,Ingelow,,Manitoba,CA,49.9903,-99.6083,ardac,877.0,False,,
MB250,Inglis,,Manitoba,CA,50.9447,-101.251,ardac,847.4,False,,
MB251,Inwood,,Manitoba,CA,50.5064,-97.4956,ardac,763.2,False,,
MB252,Island Lake,,Manitoba,CA,53.8606,-94.663,ardac,350.9,False,57.026,-92.3961
MB253,Jackhead,,Manitoba,CA,51.9169,-97.3094,ardac,615.0,False,,
MB254,Justice,,Manitoba,CA,49.9961,-99.7992,ardac,882.7,False,,
MB255,Kaleida,,Manitoba,CA,49.1289,-98.4678,ardac,930.8,False,,
MB256,Kane,,Manitoba,CA,49.3544,-97.7272,ardac,888.8,False,,
MB257,Katrime,,Manitoba,CA,50.0817,-98.7894,ardac,842.3,False,,
MB258,Keeseekoowenin,,Manitoba,CA,50.5444,-100.299,ardac,847.3,False,,
MB259,Kelwood,,Manitoba,CA,50.6247,-99.4617,ardac,810.1,False,,
MB260,Kemnay,,Manitoba,CA,49.8417,-100.134,ardac,909.0,False,,
MB261,Kenton,,Manitoba,CA,49.9875,-100.614,ardac,911.7,False,,
MB262,Kenville,,Manitoba,CA,52.0003,-101.324,ardac,759.4,False,,
MB263,Keyes,,Manitoba,CA,50.2419,-99.1219,ardac,836.5,False,,
MB264,Killarney,,Manitoba,CA,49.1833,-99.6628,ardac,959.2,False,,
MB265,Kinosota,,Manitoba,CA,50.9045,-98.8754,ardac,763.3,False,,
MB266,Kinusisipi,,Manitoba,CA,53.9455,-97.8596,ardac,447.4,False,57.1429,-92.1237
MB267,Kirkella,,Manitoba,CA,50.0239,-101.365,ardac,936.2,False,,
MB268,Kirkness,,Manitoba,CA,50.0783,-96.8619,ardac,793.1,False,,
MB269,Kleefeld,,Manitoba,CA,49.5014,-96.8747,ardac,854.6,False,,
MB270,Kola,,Manitoba,CA,49.8433,-101.371,ardac,953.4,False,,
MB271,Komarno,,Manitoba,CA,50.5067,-97.2506,ardac,757.1,False,,
MB272,La Broquerie,,Manitoba,CA,49.5207,-96.5055,ardac,845.4,False,,
MB273,La Coulée,,Manitoba,CA,49.6574,-96.5784,ardac,832.1,False,,
MB274,La Rivière,,Manitoba,CA,49.2368,-98.6799,ardac,925.3,False,,
MB275,La Salle,,Manitoba,CA,49.6931,-97.2639,ardac,842.5,False,,
MB276,Lac Brochet,,Manitoba,CA,58.6189,-101.487,ardac,367.6,False,58.9337,-94.8814
MB277,Lac du Bonnet,,Manitoba,CA,50.2517,-96.0587,ardac,758.9,False,,
MB278,Ladywood,,Manitoba,CA,50.1803,-96.4968,ardac,774.7,False,,
MB279,Lake Forest,,Manitoba,CA,50.7394,-96.9894,ardac,726.6,False,,
MB280,Lake Francis,,Manitoba,CA,50.3008,-97.8061,ardac,792.4,False,,
MB281,Lake St. Martin,,Manitoba,CA,51.7472,-98.4194,ardac,666.6,False,,
MB282,Lakeshore Heights,,Manitoba,CA,50.4944,-96.5947,ardac,743.5,False,,
MB283,Landmark,,Manitoba,CA,49.6717,-96.8217,ardac,835.4,False,,
MB284,Langruth,,Manitoba,CA,50.3844,-98.6778,ardac,808.6,False,,
MB285,Lauder,,Manitoba,CA,49.3906,-100.677,ardac,971.7,False,,
MB286,Laurier,,Manitoba,CA,50.8897,-99.5603,ardac,788.0,False,,
MB287,Lavenham,,Manitoba,CA,49.7961,-98.7194,ardac,869.2,False,,
MB288,Lavinia,,Manitoba,CA,50.2744,-100.668,ardac,886.4,False,,
MB289,Leaf Rapids,,Manitoba,CA,56.4594,-100.005,ardac,382.9,False,58.9246,-94.7108
MB290,Lee River,,Manitoba,CA,50.2906,-95.8629,ardac,751.3,False,,
MB291,Lena,,Manitoba,CA,49.0711,-99.6617,ardac,970.5,False,,
MB292,Lenore,,Manitoba,CA,49.9583,-100.752,ardac,919.5,False,,
MB293,Lenswood,,Manitoba,CA,52.3206,-100.952,ardac,716.3,False,,
MB294,Lester Beach,,Manitoba,CA,50.5858,-96.5756,ardac,733.4,False,,
MB295,Letellier,,Manitoba,CA,49.1358,-97.3031,ardac,902.4,False,,
MB296,Libau,,Manitoba,CA,50.2689,-96.7192,ardac,769.9,False,,
MB297,Linden,,Manitoba,CA,49.665,-96.875,ardac,837.2,False,,
MB298,Little Black River,,Manitoba,CA,50.8299,-96.3115,ardac,702.1,False,,
MB299,Little Grand Rapids,,Manitoba,CA,52.0131,-95.4607,ardac,560.3,False,56.1571,-87.8409
MB300,Little Saskatchewan,,Manitoba,CA,51.6802,-98.5695,ardac,678.1,False,,
