id,name,alt_name,region,country,latitude,longitude,tags,km_distance_to_ocean,is_coastal,ocean_lat1,ocean_lon1
RU240,Петрозаводск,Petrozavodsk,Karelia,RU,61.79,34.39,ardac,260.3,False,63.7965,36.8753
RU241,Питкяранта,Pitkyaranta,Karelia,RU,61.5718,31.4744,ardac,176.8,False,60.1984,29.8372
RU242,Пудож,Pudozh,Karelia,RU,61.8084,36.536,ardac,220.1,False,63.7569,37.0218
RU243,Сегежа,Segezha,Karelia,RU,63.7435,34.3107,ardac,79.5,True,64.2526,34.9873
RU244,Сортавала,Sortavala,Karelia,RU,61.7027,30.6912,ardac,152.1,False,60.4712,28.5581
RU245,Суоярви,Suoyarvi,Karelia,RU,62.082,32.3459,ardac,247.9,False,60.2547,29.7766
RU246,Анжеро-Судженск,Anzhero-Sudzhensk,Kemerovo Oblast,RU,56.0778,86.0194,ardac,1295.7,False,,
RU247,Белово,Belovo,Kemerovo Oblast,RU,54.4193,86.3034,ardac,1471.6,False,,
RU248,Березовский,Berezovsky,Kemerovo Oblast,RU,55.6697,86.2752,ardac,1341.8,False,,
RU249,Гурьевск,Guryevsk,Kemerovo Oblast,RU,54.7746,20.6037,ardac,17.5,True,55.0565,20.716
RU250,Калтан,Kaltan,Kemerovo Oblast,RU,53.5195,87.2862,ardac,1579.5,False,,
